(Do Not Modify) City,(Do Not Modify) Row Checksum,(Do Not Modify) Modified On,Name,Province,Created On
4871df2f-dca5-e611-80bb-00155d64ab22,w1lLR2lkk4Kdd7hXGkuqSFgBLWSR7R5KGXINIk/p61vR9oE1GqEVNIgdcoHcWzJTPUh9J2OmAGXKorsE5GK9dg==,2017-09-14 21:18,Dana,Kentucky,2017-09-14 14:21
aa5cdf2f-dca5-e611-80bb-00155d64ab22,ZofeOfQ3i6LJvc1NFgcGlvgylc+1CRozdqWXW8HyL/mZMHsTwXXpVYAhUjShfChUU8nQ4ywi6JvC3JsRu8WIMA==,2017-09-14 20:14,Dana Point,California,2017-09-14 14:14
176bac41-dca5-e611-80bb-00155d64ab22,r/mrAYtLol1hm04NPwKypQy0w7OP1mdBQIcZN9aHMvrdeEXpLzxAcFCdC8kGMpQnVA2snkdmoxreYytmH6uKrw==,2017-09-14 21:00,Danboro,Pennsylvania,2017-09-14 15:00
da64df2f-dca5-e611-80bb-00155d64ab22,rm/ZHG8PoSeFK+FLRlAU+fYDQ8MLAccVrFqyQQl7gfUhgFccw4+Mx1qpOp3ngvlHhvv60RQy2d82IKOAriZy7w==,2017-09-14 21:20,Danbury,New Hampshire,2017-09-14 14:17
4eb6ef31-dea5-e611-80bb-00155d64ab22,Cx9LWNosZz5hZn2rp4S2X2vpgNLKyk3x4j5UFj24u5+IHD+MyWYXAwQGbWka5fVX4oM4af6LrOUwAi2YylwxwA==,2017-09-14 21:22,Danby,Vermont,2017-09-14 15:22
7b7eac41-dca5-e611-80bb-00155d64ab22,XScYtbNOJKmUBJeWU/ZYqQ9V8Qb8mf3Vdw7uNfeTgu56cAzFZ7uzfj6+Ibd2lxjD25MWTKNYz46NcBWOYtAzxA==,2017-09-14 21:07,Dandridge,Tennessee,2017-09-14 15:07
bc098c46-dca5-e611-80bb-00155d64ab22,PEWzHQSj4p45RzzMjVieHbyHjEGvD5yBcYrdZkrFQ3mYPuLldOJpq+IGpXgODc3EhacPYKvY2Xy3PFk94ju39Q==,2017-09-14 21:16,Dane,Wisconsin,2017-09-14 15:16
22bfef31-dea5-e611-80bb-00155d64ab22,TkLJDtd2AmtsvHOJMGXtU5kZvl8TBnyEPM+Gs6I0WjbxdfPfqjecUedII4Z6bC6TWPZ1xGBu2P7fniKzanp/tA==,2017-09-14 21:23,Danese,West Virginia,2017-09-14 15:23
4a71df2f-dca5-e611-80bb-00155d64ab22,tvnzO9rBLRvWKtAXa3/R/YaxtkuolhYodAFhsOe2QIxktWHHkBrM0KzZlPxG2eUVh+KWyRqmSFMYIJddFplzBg==,2017-09-14 20:30,Danforth,Maine,2017-09-14 14:21
5c67df2f-dca5-e611-80bb-00155d64ab22,5dXMdhR6dScYYgE4Ghy6UqnZ7SpY7MpjJTT6K70ZfEEpNs1OyGTHQqRuXPxs3Amic6iBnedv9fX7hEJSkg//4g==,2017-09-14 20:18,Dania Beach,Florida,2017-09-14 14:18
24bfef31-dea5-e611-80bb-00155d64ab22,MDfU+vKeseQA3dH4XWN/38kVbxX3i6mPd00GIrnXbTRL1tYFB/pJnzwMsMuKkaDNPOd9s1AOFnwcEEZOIcILmw==,2017-09-14 21:23,Daniels,West Virginia,2017-09-14 15:23
dc64df2f-dca5-e611-80bb-00155d64ab22,7RpVbo2rwyLQKN/812aseQG08hNzotdm9Z4V8kjP7a6jLSfsUZp4ll3U4iD0oFN0gngS2uUggGGNoM4/Ls00PA==,2017-09-14 20:17,Danielson,Connecticut,2017-09-14 14:17
e86adf2f-dca5-e611-80bb-00155d64ab22,ClEHwRjAaTQD36ui7KSFzvXkDD1hUJfs5vtgmGxxfCAmBJ8cGdjkWGqgyylZiKvrCH9Vsx4Xu7GwOgQBQyJLtw==,2017-09-14 21:00,Danielsville,Pennsylvania,2017-09-14 14:19
c038203b-dca5-e611-80bb-00155d64ab22,Apxwhf1ah15kLvcC/k7H60zPTzFLnigkFU3WCdkvt7s1ClevfKV/qiSdZ9Z/TUTXWnZCb5SvTpcZLLLrtObQ/A==,2017-09-14 20:41,Dannebrog,Nebraska,2017-09-14 14:41
0645203b-dca5-e611-80bb-00155d64ab22,8aYQL0RNnnUyLLrKAWYLl82rrjUTNjBndspX39zu2gZXPlUkkIHzB6hfnHXIQrpk/e3EW0i7wtxy+NZLaAD/Hg==,2017-09-14 20:44,Dansville,New York,2017-09-14 14:44
36ff8b46-dca5-e611-80bb-00155d64ab22,VAX+r0gZrYaRvV4sMC2Fh0WV9OHi2VROABSqWOJ7Si4YZMZZo0flO3ChmAlVeJO4cClZfIw6XCh47whUOAuOEQ==,2017-09-14 21:12,Dante,Virginia,2017-09-14 15:12
4c71df2f-dca5-e611-80bb-00155d64ab22,x6WnVyuFz0B8Gr/74GTWl84P0NdBgw7OSVNqAd4w+OFbYGNJnW4iXE5CYGBFuzDT2YdGxXMvkIr1fPTVxAEzaA==,2017-09-14 20:33,Danvers,Massachusetts,2017-09-14 14:22
5250df2f-dca5-e611-80bb-00155d64ab22,LeFmktXjnW2t02hLGpHjFYhIMMlEKHDusn8dVPlib5+yTE9zjeSsNthM73m1X3811tw8zJv7ygcIgKKAx18L9w==,2017-09-14 21:22,Danville,West Virginia,2017-09-14 14:09
5450df2f-dca5-e611-80bb-00155d64ab22,o38ng6GYWEcI5URXvBwixSNOhCewRw2KhiKsHdl4YK/sueRdoyq2/jLaB9Tr4AaIfgAmmIHyBKIYhQMn3QyFLg==,2017-09-14 20:09,Daphne,Alabama,2017-09-14 14:09
0054df2f-dca5-e611-80bb-00155d64ab22,+EvS0Zd7vQNFV6A7f2Cy2YF/XtnY0HPhUiefUTmzcdtLm0K5e8EDKC/Bb6YEbCZVCyoVSPJEoKI/cHFIxuedAA==,2017-09-14 20:10,Dapp,Alberta,2017-09-14 14:10
f236203b-dca5-e611-80bb-00155d64ab22,ndzN325NrEt+N8Lpa60m51Gp7AAEQwN5nKl0LB+P1Ms6ghk2lUOka+jSqDHh/3D55dC4KD16b08FxqUVUbF2ZA==,2017-09-14 21:00,Darby,Pennsylvania,2017-09-14 14:40
5e57df2f-dca5-e611-80bb-00155d64ab22,72Nb14/NBvLuIB9jyk41swtB00o2L8z32EeRnFuL9EDbEt0yzFblzlBihGyDXnS2l4p0NN8jwHws0UnzsKbE9g==,2017-09-14 20:12,Dardanelle,Arkansas,2017-09-14 14:12
7d7eac41-dca5-e611-80bb-00155d64ab22,Zwj5LWHc9VVaeQuEGRZNHoEkOsHss15Okf8Gxf3qP+YFdS0w9mggSI7BuXP0u44Poch42fa8DV0bkt4Bt/+7Ng==,2017-09-14 21:07,Darden,Tennessee,2017-09-14 15:07
de64df2f-dca5-e611-80bb-00155d64ab22,KuXvVpIbxrQ2zzI33FrQO3V1uVR/SPf+WSc6WleYiM7mNvphqNM0NAv4UtCsLHIfybRzhsHhY4PnVEdRjtRkwQ==,2017-09-14 21:16,Darien,Wisconsin,2017-09-14 14:17
0845203b-dca5-e611-80bb-00155d64ab22,0RAidY/c1odAqMu3sNiP5erJhN8gD7ALF6MOwqO1bWalVr+A/twOHS3HyHK8NLzknVliV92YNZO5w2Iuq3NSdQ==,2017-09-14 20:45,Darien Center,New York,2017-09-14 14:45
6eef2036-dca5-e611-80bb-00155d64ab22,bnQEqoreCBIAMuMxgtLDobOIKe+v2yChrR/+q7JFnSushQ4QZ+818YW3jjmGWI27t0NO96Ts2xS1Cmix/ClS7A==,2017-09-14 21:16,Darlington,Wisconsin,2017-09-14 14:32
e2028c46-dca5-e611-80bb-00155d64ab22,NN8VT5ZIhz2kw5jnY8V/jqn33UY4UDK6lFjnIL1leAvhjgb3POCd7KDseX+7+K3v1+iVjJoV+16/OLowNm6Pfw==,2017-09-14 21:14,Darrington,Washington,2017-09-14 15:14
c782ac41-dca5-e611-80bb-00155d64ab22,GSX7Tyb0M8g+gCaazT71Dcf2l+n4nYF0Pg/dzLw+RGOePay+wZ6CH71tu6sRsUG5vyuHPBTvtkLadWRdVNk8bg==,2017-09-14 21:09,Darrouzett,Texas,2017-09-14 15:09
a0e92036-dca5-e611-80bb-00155d64ab22,N5dRBmw03/zVrLpoBxpnHOCob9qJW4RSuTt64co4sztCg4trY8u1lAhAzVgHPghwF2JareBK7fc4izyh612slg==,2017-09-14 20:29,Darrow,Louisiana,2017-09-14 14:29
06e32036-dca5-e611-80bb-00155d64ab22,btuskuepMHJG7VRA/TtXQZJT0UlpJS+CpRzwQGwL8+rWTe6cYeFf7zQa66eySPiCIZDzNR/L6bOYPug5cr5OdQ==,2017-09-14 20:49,Dartmouth,Nova Scotia,2017-09-14 14:27
0254df2f-dca5-e611-80bb-00155d64ab22,a7ueoTz45F72ZdDLjnrrnkBbY5bl4sV8c8SqNfVcu0qtyMGqHDjBknlLlIi4lie74E3eT5a0GdWGjTPkbNd8Ng==,2017-09-14 20:10,Darwell,Alberta,2017-09-14 14:10
51affcfa-bfeb-e811-817b-480fcff4b171,hhNYBr2beEEa6ZB6er+k2y0ZDSqQ7+MQXMlJAnX+T87X5k6FDLY8nsahvLzLiIcj5LzOT1RSm+5vOixcWxWnFQ==,2018-11-19 5:57,Darwin,,2018-11-18 22:57
7563ac41-dca5-e611-80bb-00155d64ab22,yIIsV1G2VgxNBx2o5lmxAvScoIZ4WfIfY0vlcp3cppdLty2j1tY8Vjlx4tg+APxH2tnrNj1cs3vtZxvUat9FIg==,2017-09-14 20:56,Dashwood,Ontario,2017-09-14 14:56
6cfb2036-dca5-e611-80bb-00155d64ab22,BykJjqKU79Yyo72mEKSWOhYAkKgJo7kwDQ0hsGuzYxjMn46oWzukkim+oNZPDgTjOZq9QNjZCvqlvgO8rAITFQ==,2017-09-14 20:37,Dassel,Minnesota,2017-09-14 14:37
2eee2036-dca5-e611-80bb-00155d64ab22,24rqGx8dk7dk3MpxugPQ84bvcyKdHu7yqMHPc3X7pywEpX/LhJu3OT/tYPgpozXRVGpvUN2++o3dPodFoKp0VQ==,2017-09-14 21:00,Dauphin,Pennsylvania,2017-09-14 14:31
5650df2f-dca5-e611-80bb-00155d64ab22,/m8AdtkSc8UGVLj5X7MhTsGPsTWKMeOPByUz4LkgW7fE6oaUIks29Eb/MTfOgV4VY71KoE85t7d8ueqgh9roFg==,2017-09-14 20:09,Dauphin Island,Alabama,2017-09-14 14:09
ed73ac41-dca5-e611-80bb-00155d64ab22,QYErH0mAGEGt596Qg2bo/8I0pZcdci88UaehkuScOtkxpAkbuCZjD/OEOVl/QEJFnQuejEgsOeND0pRXpO8Hdw==,2017-09-14 21:04,Daveluyville,Quebec,2017-09-14 15:04
ae5cdf2f-dca5-e611-80bb-00155d64ab22,jE9tV8t4O15GABApNSZ3iFGAUlKo/+aua1KeCh2Pe96lguYkA900vALQS5ZS9q7BYJVy2Ul5sNgXlmwsdyXVng==,2017-09-14 21:15,Davenport,Washington,2017-09-14 14:14
c238203b-dca5-e611-80bb-00155d64ab22,a0WTczZZj8ChId8d85mu6632E1xFEoaaj+S9WHzTVLhOOi8OgqaTQjA0IwY5K13zoScqCY5DeYV/To8ux8+UIA==,2017-09-14 20:41,David City,Nebraska,2017-09-14 14:41
7a4d203b-dca5-e611-80bb-00155d64ab22,rnAcKubvm8z/wBmkGbtqSXDiV8lNpGItAw+rCGQ5kb8ekBwdZxNB/nxkS8/QI8ylnOy1gl4x8Qt1Y9nYNJNvOg==,2017-09-14 21:05,Davidson,Saskatchewan,2017-09-14 14:48
70ef2036-dca5-e611-80bb-00155d64ab22,4UicVfyNamfL4ro1FTtwEdbN7MVS9G8H5ypc5i8tRwvcTqrz0PvsEX9dyUpCuQ7Ts8Gv7hpxvh4Ht6NJCYGizw==,2017-09-14 20:32,Davidsonville,Maryland,2017-09-14 14:32
236bac41-dca5-e611-80bb-00155d64ab22,+ejQUceK+LH+j0oUZ50qYkJo9MbjamY3E4hm8MvquKe6M0vSFAiSs6ZLsz3V9/Ul59K6WjZaiueGeyntkFKPhg==,2017-09-14 21:00,Davidsville,Pennsylvania,2017-09-14 15:00
c982ac41-dca5-e611-80bb-00155d64ab22,FxpOF1alX4krGAVxnOiPiEeR+t9J0Y3kS8wXH2J+fxc3ebQ2BRUaE1+xQv3vMNiHclk9YI1/v3vRzjuzutLjsw==,2017-09-14 21:09,Davilla,Texas,2017-09-14 15:09
28bfef31-dea5-e611-80bb-00155d64ab22,G9luC90NBnyxWMpHrtHVDDIg7o7zTDfSZzhfT+uwrP3hqunTV9iMSdlR36nlP0Ld3JSZ7aBL2T3q2lvliCa1cw==,2017-09-14 21:22,Davin,West Virginia,2017-09-14 15:22
b05cdf2f-dca5-e611-80bb-00155d64ab22,JLujL/Uvwe7DRmhlEP1MaiPl5zpjHvnHMAKbV97ndHxyLZggcg9tQlAiw7U9UC2GoPlI88ZHH8qTsDF5YJHYwA==,2017-09-14 21:23,Davis,West Virginia,2017-09-14 14:14
46de2036-dca5-e611-80bb-00155d64ab22,cPlQXVpxsTRntQFBDlhZA+iI0D0voIgo6JrFHC9iqNxiYEDSRRLcY0/969NR8Mi1+oI3bmnXu6DZv0SMTkTYFA==,2017-09-14 20:26,Davis City,Iowa,2017-09-14 14:26
5471df2f-dca5-e611-80bb-00155d64ab22,b/O2od63H3H1s5211ZuEujMgnEh8nkuGt0if5jqgTC0V6om/HlhASAyxHhDRkJL5kL5eV/E9R9AxiYu7ATbM1Q==,2017-09-14 20:21,Davis Junction,Illinois,2017-09-14 14:21
14f62036-dca5-e611-80bb-00155d64ab22,1bZepJ2WqreW7M10tarRdaSbH4FDrEhVt+EwJYHRq2SoA8VOJPhbnfMLlFHfFf/P6jhqz7m99+3sd7KDGLfsPQ==,2017-09-14 20:35,Davisburg,Michigan,2017-09-14 14:35
16f62036-dca5-e611-80bb-00155d64ab22,w63nNgDvs02R7kKezkjaElwCXOAKDYTFaztNHKfRC0+CPxE6XnsRddrMu8ruzCx4WDG8P5L4lKKWecK5AxqEwg==,2017-09-14 20:35,Davison,Michigan,2017-09-14 14:35
5850df2f-dca5-e611-80bb-00155d64ab22,jGG0qPhamxbwjiDPSoFFmJi50BRISNamVfdLspX7ktyah8i0U8PeSSgRvitwnfvIFVSHaut0qFvch/yG2Zi03Q==,2017-09-14 20:09,Daviston,Alabama,2017-09-14 14:09
2cbfef31-dea5-e611-80bb-00155d64ab22,IbfhzUdMWBUpVeouS3AIR0d17MKmXUE4DGh15yeOhQ8dUHmVKu2dF/f9Kf1fyPb0drWq5U/IA1Vph2C3aDs0rA==,2017-09-14 21:23,Davisville,West Virginia,2017-09-14 15:23
6433203b-dca5-e611-80bb-00155d64ab22,BlcaPjGI0Nbyd8HnLvRWl4IGk+IyrRFi9gJ9zcVpRmuflxkOoKowcDryxiJkCRLgqTNIvK5Z2p7fM541Dvf7YQ==,2017-09-14 20:39,Dawn,Missouri,2017-09-14 14:39
ee6adf2f-dca5-e611-80bb-00155d64ab22,rCDMjlj232reAtQMBfWBNXg/JT0sOqLGWtLEYlBoHeIIYTZjSvRgoZeTjEhBVSrttPIIP2A+8smHzmNFGb4nqg==,2017-09-14 21:10,Dawson,Texas,2017-09-14 14:19
c00d8c46-dca5-e611-80bb-00155d64ab22,V0b4je75JFJ/n8rw+ADDFI5+FnulUppq8rMeWV2+6InQPHu8nu0a3z7uDnOuWKtrEOvpAt8JO9AamrMZsY7EOQ==,2017-09-14 21:17,Dawson City,Yukon,2017-09-14 15:17
9859df2f-dca5-e611-80bb-00155d64ab22,93Wnt3sTq25Zb3igkEG2Xl7yK9Dex1P4v5IavC/t97q3VZgCAZ/6ZC80j+3n6clEeQByeLPf7cf+iObt2E3TXQ==,2017-09-14 20:12,Dawson Creek,British Columbia,2017-09-14 14:12
11a81423-dea5-e611-80bb-00155d64ab22,mU2AbblE1dWJ3n/iVtZodQluW0/vfsFXb8aUQklT0L1qnIzvcK423GtZde++1QF8F9iVpOnXCsbvA31x6NXjWA==,2017-09-14 21:18,Dawson Springs,Kentucky,2017-09-14 15:18
f06adf2f-dca5-e611-80bb-00155d64ab22,3jaVu1M0iFbSjLCcDCRV4fCiTooAE/JM3b2PiVEH8w/ugz2goZh5O9KHllAbK+IyL8/fNDTWjNBHz1O2TU7DtQ==,2017-09-14 20:19,Dawsonville,Georgia,2017-09-14 14:19
c438203b-dca5-e611-80bb-00155d64ab22,SFC3n8u1UqcPC+kORrrqzhlBDqwnmDq0gmTfsfBsQERTmPdrWOJhCRGejaZ8iacqsg4ntdDsBM4y8gGQwsbPmA==,2017-09-14 20:41,Daykin,Nebraska,2017-09-14 14:41
0454df2f-dca5-e611-80bb-00155d64ab22,bSU6tBO3e0nz9eXI2YuPs+QL3WAwYq3iOF2UBKS2W8WcXoReyUQkNCAOMv4ktskdtTgeU2n2X4ReEdGFL4HDAQ==,2017-09-14 20:10,Daysland,Alberta,2017-09-14 14:10
c652203b-dca5-e611-80bb-00155d64ab22,vrnnR5Iz3HzhUgAi9/dJ6XTB9sJbinnw6xOJmPiRyp7OcSzakYQHlgltyiS6y7v4kDRnH4EN3fo8eSdDxWzEHQ==,2017-09-14 20:50,Dayspring,Nova Scotia,2017-09-14 14:50
7c6edf2f-dca5-e611-80bb-00155d64ab22,BslGnJR3Htg3OP2WOhBoQpiVW7zPejNzgdVxAbfpJE/IS4+7AQaZ5CeI6qeFLooHruBpTOtdnQENkGuUSwo2yA==,2017-09-14 21:19,Dayton,Kentucky,2017-09-14 14:20
6067df2f-dca5-e611-80bb-00155d64ab22,HZi+ISq8bxbenWXd8jlfw1ig/RRFCmWG6+au7wpBpTCOOh1b1L+W8ZwEIWwu5y9Jl2DkExxCQJmgFdf0AZI8RA==,2017-09-14 20:18,Daytona Beach,Florida,2017-09-14 14:18
e064df2f-dca5-e611-80bb-00155d64ab22,fgp4oBZ4CghJYDirrGFaUQroF3hUDAHtlEsUHCg82p5nOUz8vEzzrn0t1NENSBkEG7ac2uhND44XAZBRYthVEw==,2017-09-14 20:17,Dayville,Connecticut,2017-09-14 14:17
c2098c46-dca5-e611-80bb-00155d64ab22,RIm062tQMbjtDO7CCdJnFFEM14cXb3bVMdqiD6gXjYpmuJDyynuTb/K826j8hWBEq9PeIukcOrktmTdgB4ecyA==,2017-09-14 21:15,De Forest,Wisconsin,2017-09-14 15:15
5055203b-dca5-e611-80bb-00155d64ab22,dvxolL458gTxEa45MgAlULWdbguNKmG7Pt3dvAe4SZ+OX591txtl8bHN/eFD7OCsSP93kWckvZQtH1N8FceZAw==,2017-09-14 20:51,De Graff,Ohio,2017-09-14 14:51
6633203b-dca5-e611-80bb-00155d64ab22,Ar2k/1pQk5FyqXkX5QbM0zjTjz4IVTIFvmqKq2WvzyGI5dkaZ/t+Fag26M5czgA5PV0ffq2HjSOPPr71Wieowg==,2017-09-14 21:19,De Kalb,Mississippi,2017-09-14 14:39
0a45203b-dca5-e611-80bb-00155d64ab22,zholwqkKFjel5XuN8tpSEa62dsJ3Cv8/7eIE4HcgrBdeTwVPebu915FfLpFZZQkK8T9IF+vqZjhisVOhhOPOug==,2017-09-14 20:44,De Kalb Junction,New York,2017-09-14 14:44
5871df2f-dca5-e611-80bb-00155d64ab22,WvjMo4kzLfscPSL6jiYzlwIFxjL9sDwPSOwz/70mG/K9GzURx9LcajFALY9a3/HM/9B6QcliM6obuqiytUEbqA==,2017-09-14 20:22,De Land,Illinois,2017-09-14 14:22
d182ac41-dca5-e611-80bb-00155d64ab22,ephdaZ1xfuYKdp0OuErTrM1wAQ446pJeFVFzivQs91uVD2tY9PQtjzH49TNk3CtsbcFTOposagO4ZY/3vQ10/A==,2017-09-14 21:09,De Leon,Texas,2017-09-14 15:09
6267df2f-dca5-e611-80bb-00155d64ab22,ICeZONMvU4u6iazGazlvDxZTS9spSCBiI5+isUe83ZgmMIW9g6WsJNZOJKMiENQy1TmnFtqhzj5XGSuhF+7oGA==,2017-09-14 20:18,De Leon Springs,Florida,2017-09-14 14:18
6057df2f-dca5-e611-80bb-00155d64ab22,F3JT168wohXQS7pphYbasvO1NefRS+TDmndMN6km5+BhNWnAZYifmVW4BkDTb5gsc7sxZaukONymMwcXQqlLxQ==,2017-09-14 20:12,De Queen,Arkansas,2017-09-14 14:12
a77cac41-dca5-e611-80bb-00155d64ab22,ih6ZE4ACgUpEDuUfjGbOxMVCuYiaO7v4a8NpGkPq1MNQWEJeEk39TrPEkfFy8Nx2zpQisHjFKv3mL5+xIatIyA==,2017-09-14 21:07,De Smet,South Dakota,2017-09-14 15:07
5a71df2f-dca5-e611-80bb-00155d64ab22,/vHxXHwEgW/IRqwQ0aah3Ul+nh+gvOKMiGvjyNabnf4QmHrcEsOxgdXklr9Yn7y2JdTfdqahls00THPLu27afQ==,2017-09-14 21:16,De Soto,Wisconsin,2017-09-14 14:21
18f62036-dca5-e611-80bb-00155d64ab22,diuUww15bu5d7OFCF0ZpeKC3XdZz5oGldJERRcRg1L22wgZnEv7ITdG5tWwFKs0uDT6Ri4yYNqTZYnUjU8M0OA==,2017-09-14 20:34,De Tour Village,Michigan,2017-09-14 14:34
0654df2f-dca5-e611-80bb-00155d64ab22,Cs8xveuW4PxOJja/WV5ktyK4X5OYtyytKxRd9iw+9pBfCqw/KlAHl1cR1c46JJEL4aRWFpbMQ5D4gWxwwhxDMA==,2017-09-14 20:10,De Winton,Alberta,2017-09-14 14:10
6257df2f-dca5-e611-80bb-00155d64ab22,sXIExp1mQJ0c5MJyEaw9T1n++F9HaSuur77VEozq4cOh/Tm3UxhrcKcI2/8QCodDSwgzNFNpgnOLA8/4qpG4zw==,2017-09-14 20:39,De Witt,Missouri,2017-09-14 14:11
8b67ac41-dca5-e611-80bb-00155d64ab22,Qk1A4SxCqTS6AGLCSh7hMvipYM52JL7D/+J5gnonOBMh7C3pE+CCXzBTPOe0HT5Ht6CBQ3YaTXh5PvJxynQkng==,2017-09-14 21:07,Deadwood,South Dakota,2017-09-14 14:59
983e203b-dca5-e611-80bb-00155d64ab22,Zdl48/3QL8/sj26LlNbUm+7QWmTdH3h7eQRw6AqcskVV7IE4LICrCnZTHS0djxw4AxyvvCA32ykcGFOJAVEc8A==,2017-09-14 20:43,Deal,New Jersey,2017-09-14 14:43
74ef2036-dca5-e611-80bb-00155d64ab22,0bErf+MZgKF8Z7OTndWwCTKuR3kOpsOLUuSArsZDSiMIghYcGa67vaF3/FkI3JtKYslkyKT68RADu60IQfGLEA==,2017-09-14 20:32,Deal Island,Maryland,2017-09-14 14:32
76ef2036-dca5-e611-80bb-00155d64ab22,P+67XKPrzYx/XKmlJrGOChzkEVsjiwKuXnZm86PfXldxW7F0w5/i6bOUgXOKa2GZ7JzTvjiegDQ9oBt+we/N9w==,2017-09-14 20:32,Deale,Maryland,2017-09-14 14:32
0c45203b-dca5-e611-80bb-00155d64ab22,azOdyloKEYuKtSndiXxSZsIjQbbbTJEeJpuckWWOiFbFPR1uKAXlmJJCbHUO2bVcKWg37vlOWk0uA3y2YLRcLg==,2017-09-14 20:44,Deansboro,New York,2017-09-14 14:44
1af62036-dca5-e611-80bb-00155d64ab22,X/0YsK0tVWPBDtEFZlP0vJmvN5y+tnwcppLnXD7DURaQfZCNSsjTguuHW/TUKplzkOvlBKOFBPEMXCWftRlXNg==,2017-09-14 20:39,Dearborn,Missouri,2017-09-14 14:35
1cf62036-dca5-e611-80bb-00155d64ab22,NEMZoN4L9mwr6954iI6DwpIcP2dhi0MO9uBLE5uOMO5fjVgsdXMFr0uB3/fzRJiss4WC3z6Ti3nxrvp6fWfFsg==,2017-09-14 20:35,Dearborn Heights,Michigan,2017-09-14 14:35
f26adf2f-dca5-e611-80bb-00155d64ab22,udwGHcrZ5dmdV7dClVjl71HDxEhETyInZNc0xSqK0r3Rsj/VdEsn/xyxs08Xx8bIK3wutCixf44ynly0zJcnCA==,2017-09-14 20:28,Dearing,Kansas,2017-09-14 14:19
9a59df2f-dca5-e611-80bb-00155d64ab22,CIw6N226Ubyn7hSMUVW7BS9hxgFOu087pSqPdCoBOl6QvmTvaupuCWSy2TmJv60/2wBFm4G5kBOLNZFZKZw5Sg==,2017-09-14 20:12,Dease Lake,British Columbia,2017-09-14 14:12
b25cdf2f-dca5-e611-80bb-00155d64ab22,r6deTKdOxUG/m6cPE/g+X9EIlgbBU74B0QfwTNnX5oAXTdcXs+6OHburY96hcnCpcZjbRD8wLbtraOWRmQrCMA==,2017-09-14 20:14,Death Valley Junction,California,2017-09-14 14:14
5a50df2f-dca5-e611-80bb-00155d64ab22,9BcgEbKHVm0TuIve0DeBJMGbOewLYL+itgzl4vJxrN/3W5TeRAqhKpQXKLzzDgCAN/Y0Iw9nQ7u8Uk7/aHHxZA==,2017-09-14 20:09,Deatsville,Alabama,2017-09-14 14:09
2e0d8c46-dca5-e611-80bb-00155d64ab22,YLoXxwC0FmZGAZi1tQ2Bbt2ag7mVSAtFs0MQsMoN/X+iITdTjdEHLwgGkUAo+e4xNsV6HOYp/YcaB6serMGrAg==,2017-09-14 21:17,Deaver,Wyoming,2017-09-14 15:17
6467df2f-dca5-e611-80bb-00155d64ab22,lb1W3LYHz9HDAB6mZKNmqCNIjNq4GhpxDDxmWs1FJpWJESm/pE+uZghWSDgYl/QLQ//K/lzGh3RilCgF3OFgTA==,2017-09-14 20:18,DeBary,Florida,2017-09-14 14:18
0b79ac41-dca5-e611-80bb-00155d64ab22,iO4I0SWXK6ebq+oZubZBU1peqLtBl2ajjYZUekIbhSfV3PwJpO0V1t36YGVybRXvg5Jg4nm7ylUbmPHDfG96MA==,2017-09-14 21:05,Debden,Saskatchewan,2017-09-14 15:05
0854df2f-dca5-e611-80bb-00155d64ab22,hwdl5msVPY1kkOa3tTtvathnxnQ/gY5J6/wXAQ8EBdaeuRccj6g2mU+EQyKpdr6lJ4kCml2vR50Pth9RsD3pUg==,2017-09-14 20:10,DeBolt,Alberta,2017-09-14 14:10
15a81423-dea5-e611-80bb-00155d64ab22,m/Tj05jpTWZnMZdbvmFDHBTaVFl3THjS1l9pk3epU+WvRWiztZhB11PAIDuxI10hTN1Ix+fspeCUFMpqUC9MyA==,2017-09-14 21:18,Debord,Kentucky,2017-09-14 15:18
5c50df2f-dca5-e611-80bb-00155d64ab22,f+klwMfpR5LOCyDkkuNkHJOsVqyf3PAjAzMIaM161sSCV0V3qwyVJex4KMfG6doYKK0qU0IUyIEdhLcVxPsTxA==,2017-09-14 21:20,Decatur,Mississippi,2017-09-14 14:09
4ede2036-dca5-e611-80bb-00155d64ab22,ul41H3IzDRrVuRV02mTigK4b9SoweEH6AC3+ARrxZ6+C6jzqO/adW/kMluGnhrhOuJyPeVy5ADanclM2zvXepA==,2017-09-14 20:26,Decatur City,Iowa,2017-09-14 14:26
837eac41-dca5-e611-80bb-00155d64ab22,WfJ7BUlmt4LPGA0EOVI6GIu6NbNy2djEWfcjhLbwZOPrHKtPiBAL8ivEYgbtLS0XcOU8U4W2M2TPErSrmGvMqA==,2017-09-14 21:07,Decaturville,Tennessee,2017-09-14 15:07
857eac41-dca5-e611-80bb-00155d64ab22,YN15SK4ifE71CMA85dVoEkXrsU00GX5QAaHOd9eVi1jeSOjGA4zT0lpWBINmK6XJnZxErgjVhL6fEGtrfqVh1g==,2017-09-14 21:07,Decherd,Tennessee,2017-09-14 15:07
20f62036-dca5-e611-80bb-00155d64ab22,Ygzn7+vd/79GoS/w9qYwJYNZ0WCZqS9vfqQL3z9GvAYiKg+D3f4oYrMEhazJx7GYBCO4u3w0pRa5sBUEst2GaQ==,2017-09-14 20:35,Decker,Michigan,2017-09-14 14:35
22f62036-dca5-e611-80bb-00155d64ab22,MqpBH8SA+FcB3EQuobP893CNnR5GnIdO8VeEzfxY64tPyRHIEi295GTp8GcKuqRkLztv8WVT+pCL/RvQTmMCnA==,2017-09-14 20:34,Deckerville,Michigan,2017-09-14 14:34
